13676,2.0
13815,2.272727272727273
13820,1.1818181818181819
13903,3.0
13905,2.727272727272727
14020,2.0
14048,3.0
14092,1.0
14210,3.0
14214,1.4545454545454546
14215,3.0
14217,1.0
14220,2.0
14302,2.272727272727273
14424,1.0
14432,2.0
14437,1.0
14456,3.0
14513,2.090909090909091
14569,0.0
14617,3.0
14621,3.0
14626,3.0
14642,2.0
14701,1.7272727272727273
14760,2.090909090909091
14830,1.0
14843,1.4545454545454546
14850,1.0
14895,1.3636363636363635
14905,3.0
15009,2.0
15025,1.0
15063,2.0
15065,1.0
15090,1.0
15132,2.0
15143,2.0
15146,0.5
15212,2.5454545454545454
15213,2.0
15215,1.0
15219,3.0
15224,0.45454545454545453
15237,2.0
15243,1.0
15301,0.0
15317,1.0
15401,1.6363636363636365
15501,1.0
15601,0.0
15650,1.0
15701,1.1818181818181819
15801,2.0
15857,1.0
15905,2.0
15963,1.1818181818181819
16001,1.0
16105,1.0
16125,1.0
16127,1.0
16146,3.0
16201,1.0
16335,1.2727272727272727
16346,1.0909090909090908
16365,1.0
16544,2.0
16550,2.0
16601,3.0
16652,2.0
16673,1.0
16803,1.0
16901,1.0
17011,2.0
17015,1.0
17033,2.0
17042,0.0
17044,1.5454545454545454
17104,2.909090909090909
17201,1.0909090909090908
17268,1.0
17325,1.0
17331,1.0
17403,1.0
17408,1.0
17522,1.0
17543,1.0
17602,2.090909090909091
17701,1.5454545454545454
17822,2.0
17837,1.0
17901,1.0
17961,1.0
18015,2.0
18042,1.0
18045,1.0
18103,2.0
18201,2.727272727272727
18218,1.8181818181818181
18235,1.0
18301,1.0
18360,1.0
18431,1.0909090909090908
18501,2.0
18510,3.0
18711,2.0
18764,2.0
18840,1.0
18901,0.0
18951,1.0
18960,1.0
19001,3.0
19007,2.0
19010,1.0
19013,3.0
19023,2.5454545454545454
19046,2.0
19047,3.0
19063,1.0
19096,2.0
19104,2.0
19107,1.0
19114,3.0
19118,2.0
19128,1.0
19140,3.0
19141,3.0
19152,2.0
19301,2.0
19380,2.0
19401,1.0
19403,0.0
19446,2.0
19460,1.0
19464,2.0
19605,0.0
19611,2.6363636363636362
20110,1.0
20169,1.0
20176,1.0
20186,1.0
20190,2.0
20646,2.0
20650,1.0
20678,1.0
20706,2.0
20735,2.0
20744,2.0
20774,2.0
20814,1.0
20832,2.0
20850,2.0
20876,2.0
20904,1.0
20910,3.0
21014,2.0
21044,2.0
21061,2.0
21133,2.0
21157,2.0
21201,1.8181818181818181
21202,1.5454545454545454
21204,0.0
21215,3.0
21218,1.5454545454545454
21224,2.0
21225,1.6363636363636365
21229,1.0
21237,3.0
21239,2.0
21287,2.0
21401,1.0
21502,0.5454545454545454
21550,1.0909090909090908
21701,2.0
21742,1.0
21801,2.0
21811,1.0
21921,1.0
22033,1.0
22042,1.0
22191,1.0
22205,2.0
22304,2.0
22306,2.0
22401,3.0
22408,2.0
22482,1.2727272727272727
22554,1.0
22560,1.0909090909090908
22601,2.0
22630,1.0
22664,1.0
22701,1.0
22801,1.0
22908,2.0
22911,1.0
22939,1.0
23061,1.0
23114,2.0
23116,3.0
23185,1.0
23188,0.0
23226,3.0
23229,2.0
23235,3.0
23298,2.0
23320,3.0
23417,1.2727272727272727
23439,1.0
23454,0.0
23456,1.0
23502,2.0
23507,1.0
23601,2.0
23602,1.0
23666,1.0
23707,1.3636363636363635
23805,1.0
23851,1.4545454545454546
23860,2.272727272727273
23901,1.4545454545454546
23970,1.6363636363636365
24014,2.0
24060,1.4545454545454546
24073,1.0
24134,1.0
24151,1.4545454545454546
24153,2.0
24211,1.0
24266,1.4545454545454546
24301,1.5454545454545454
24333,1.8181818181818181
24382,1.4545454545454546
24450,1.0
24457,1.8181818181818181
24501,2.909090909090909
24523,1.0
24541,1.8181818181818181
24592,1.6363636363636365
24614,2.0
24641,2.0
24740,2.5454545454545454
24970,2.909090909090909
25301,2.0
25401,2.727272727272727
25438,1.0909090909090908
25550,2.4545454545454546
25601,1.2727272727272727
25701,1.9090909090909092
25702,3.0
25801,2.0454545454545454
26003,1.1818181818181819
26038,1.0
26062,2.4545454545454546
26101,1.9090909090909092
26241,3.0
26330,1.0
26452,1.9090909090909092
26505,1.8181818181818181
26506,2.0
26726,1.6363636363636365
27006,1.0
27030,1.9090909090909092
27103,0.5
27157,2.0
27204,1.0
27216,1.0
27261,2.0
27288,1.8181818181818181
27293,1.0
27330,2.0
27360,1.4545454545454546
27401,3.0
27514,2.0
27518,1.0
27534,1.0
27536,3.0
27565,2.0
27577,1.0909090909090908
27607,2.0
27609,1.0
27610,1.0
27704,1.1818181818181819
27705,1.0
27804,1.0
27834,2.0
27870,3.0
27886,1.8181818181818181
27893,3.0
27909,1.0
27910,3.0
27932,1.5454545454545454
27959,1.0
28001,1.4545454545454546
28025,2.0
28052,3.0
28078,1.0
28092,1.0
28106,1.0
28112,1.0
28117,2.0
28139,1.4545454545454546
28144,0.6363636363636364
28150,1.9090909090909092
28203,2.0
28210,2.0
28215,1.0
28233,2.0
28262,2.0
28302,3.0
28328,1.9090909090909092
28334,2.8181818181818183
28349,1.7272727272727273
28352,2.0
28359,1.0
28374,2.0
28376,2.0
28402,3.0
28462,1.6363636363636365
28472,3.0
28501,3.0
28540,0.0
28557,1.0
28560,1.0
28601,2.0
28602,1.2727272727272727
28607,1.6363636363636365
28621,1.5454545454545454
28645,1.8181818181818181
28655,0.45454545454545453
28659,1.8181818181818181
28677,1.4545454545454546
28712,1.0909090909090908
28721,2.5454545454545454
28734,1.6363636363636365
28752,1.6363636363636365
28777,1.5454545454545454
28779,1.0909090909090908
28791,1.0
28792,1.4545454545454546
28801,3.0
29020,1.2727272727272727
29102,1.7272727272727273
29108,1.8181818181818181
29150,2.909090909090909
29169,1.3636363636363635
29203,2.0
29204,1.6363636363636365
29212,1.0
29220,1.0
29303,3.0
29306,2.0
29325,1.9090909090909092
29340,2.0
29401,0.0
29406,3.0
29414,1.0
29425,2.0
29440,2.8181818181818183
29464,1.0
29466,1.0
29486,1.0
29488,1.9090909090909092
29505,1.0
29506,3.0
29520,1.8181818181818181
29526,0.0
29536,2.0
29550,1.1818181818181819
29569,1.9090909090909092
29572,3.0
29574,2.0
29576,1.0
29601,2.6363636363636362
29605,1.0909090909090908
29615,1.0
29621,2.0
29640,1.1818181818181819
29646,2.0
29651,1.0
29672,1.0
29681,1.0
29720,1.6363636363636365
29732,3.0
29801,2.6363636363636362
29902,0.0
29925,3.0
29927,2.6363636363636362
30012,2.272727272727273
30014,2.0
30033,2.0
30041,2.0
30046,1.0
30058,2.0
30060,3.0
30076,2.0
30078,2.0
30096,1.0
30097,1.0
30106,3.0
30115,2.0
30117,1.6363636363636365
30120,2.0
30134,1.0
30141,1.0
30143,1.0
30162,2.0
30165,1.1818181818181819
30180,1.0
30214,2.0
30224,2.0
30240,1.0
30265,0.5
30274,1.6363636363636365
30281,3.0
30286,1.9090909090909092
30303,3.0
30308,3.0
30309,2.0
30322,2.0
30342,1.5
30401,2.909090909090909
30458,1.8181818181818181
30474,1.5454545454545454
30501,3.0
30512,1.2727272727272727
30535,2.090909090909091
30553,1.5454545454545454
30577,2.6363636363636362
30606,0.8636363636363636
30655,0.09090909090909091
30701,1.0
30720,1.0
30901,3.0
30909,3.0
30912,3.0
31015,1.9090909090909092
31021,1.9090909090909092
31061,2.727272727272727
31093,2.727272727272727
31201,3.0
31210,1.0
31217,2.0
31404,3.0
31412,1.0
31419,1.0
31501,2.0
31520,3.0
31533,1.9090909090909092
31545,1.6363636363636365
31602,0.6363636363636364
31703,3.0
31719,2.0
31768,2.0
31792,1.9090909090909092
31793,1.0
31901,3.0
31909,1.0
31995,2.0
32034,1.0
32055,2.8181818181818183
32068,1.0
32073,3.0
32086,2.0
32114,3.0
32117,2.909090909090909
32159,2.0
32164,1.0
32170,1.0
32177,3.0
32204,1.7272727272727273
32207,2.3636363636363638
32209,3.0
32216,1.0
32224,2.0
32250,1.0
32308,1.5
32401,1.9090909090909092
32405,1.0909090909090908
32446,1.0
32503,2.0
32504,3.0
32514,1.0
32539,2.0
32547,1.0
32550,1.0
32561,1.0
32570,2.0
32578,1.0
32605,3.0
32610,2.0
32720,1.2727272727272727
32763,1.5454545454545454
32765,1.0
32771,2.0
32778,2.272727272727273
32796,1.0
32803,2.0
32806,2.0
32901,2.8181818181818183
32907,2.0
32932,1.0
32935,1.0
32940,1.0
32955,2.0
32958,2.0
32960,2.8181818181818183
33012,1.0
33013,1.8181818181818181
33016,2.4545454545454546
33021,2.0
33024,1.0
33028,2.0
33029,1.0
33033,1.0
33040,1.0
33063,2.0
33064,2.0
33065,2.0
33133,2.0
33134,1.0
33136,3.0
33140,3.0
33143,0.0
33146,1.0
33150,3.0
33155,1.0
33175,3.0
33176,2.0
33180,1.0
33196,1.0
33308,1.5
33316,3.0
33321,2.0
33324,3.0
33328,1.0
33331,1.0
33401,2.090909090909091
33407,2.6363636363636362
33410,1.0
33414,2.0
33428,2.0
33435,3.0
33458,1.0
33462,3.0
33470,2.0
33484,3.0
33486,3.0
33511,3.0
33525,1.0
33541,1.7272727272727273
33544,0.0
33563,1.5454545454545454
33573,2.0
33606,2.0
33609,1.0
33613,3.0
33614,1.7272727272727273
33677,2.0
33701,0.8181818181818182
33705,2.4545454545454546
33707,1.0
33709,2.6363636363636362
33710,2.0
33756,2.5454545454545454
33770,2.3636363636363638
33805,2.909090909090909
33831,1.0
33837,1.0
33853,1.9090909090909092
33870,2.0
33872,2.4545454545454546
33881,2.6363636363636362
33901,2.8181818181818183
33912,2.0
33936,2.909090909090909
33950,2.0
33952,1.7272727272727273
33990,2.0
34102,3.0
34119,3.0
34202,1.0
34208,2.4545454545454546
34209,2.0
34223,1.0
34233,1.0
34239,2.0
34275,1.0
34428,3.0
34452,2.727272727272727
34471,3.0
34474,1.4545454545454546
34601,3.0
34613,3.0
34652,2.8181818181818183
34655,1.0
34667,3.0
34689,1.0
34695,2.0
34698,1.0
34711,1.0
34741,3.0
34748,1.2727272727272727
34758,2.272727272727273
34761,1.0
34769,1.0909090909090908
34950,3.0
34952,0.36363636363636365
34972,1.8181818181818181
34994,3.0
37030,1.3636363636363635
37040,1.0
37055,1.0909090909090908
37066,2.0
37067,0.0
37075,1.0
37076,2.0
37087,1.0
37110,1.7272727272727273
37129,1.0
37160,1.4545454545454546
37167,1.0
37172,1.0
37203,1.5454545454545454
37205,2.0
37207,3.0
37211,1.0
37232,2.0
37311,2.909090909090909
37334,2.1818181818181817
37371,1.0
37388,1.4545454545454546
37398,1.0909090909090908
37403,3.0
37404,2.0
37604,1.8181818181818181
37620,2.727272727272727
37643,1.8181818181818181
37660,1.0
37662,2.0
37745,2.727272727272727
37748,1.6363636363636365
37760,1.3636363636363635
37766,1.9090909090909092
37772,1.0
37804,2.0
37814,1.3636363636363635
37821,2.0
37830,0.0
37849,2.0
37862,1.6363636363636365
37874,1.8181818181818181
37916,2.0
37920,2.6363636363636362
37923,2.0
38019,1.8181818181818181
38024,1.4545454545454546
38103,2.0
38104,1.7272727272727273
38119,2.0
38120,2.0
38133,1.0
38237,0.9090909090909091
38242,1.9090909090909092
38261,1.7272727272727273
38301,2.0
38401,0.0
38464,1.7272727272727273
38478,1.4545454545454546
38501,1.8181818181818181
38555,1.8181818181818181
38570,2.0
38652,1.6363636363636365
38654,0.0
38655,1.0
38671,3.0
38704,1.2
38732,3.0
38801,1.3636363636363635
38821,1.5454545454545454
38829,1.9090909090909092
38834,1.8181818181818181
38901,3.0
39042,1.0
39120,2.0
39183,2.1818181818181817
39202,3.0
39204,3.0
39216,1.6818181818181819
39232,1.0
39301,1.0
39402,1.0
39404,2.0
39440,3.0
39502,1.0
39503,0.0
39530,3.0
39581,1.8181818181818181
39601,1.8181818181818181
39649,1.0
39705,1.0
39759,2.0
40004,1.0
40031,1.0
40033,1.9090909090909092
40202,2.6666666666666665
40207,1.0
40351,1.7272727272727273
40391,1.0
40422,1.1818181818181819
40456,2.0
40475,1.0
40503,2.0
40504,3.0
40509,1.0
40536,2.0
40601,2.0
40701,2.727272727272727
40741,1.6363636363636365
40831,3.0
40965,3.0
41017,2.0
41031,1.5454545454545454
41042,1.0
41056,1.8181818181818181
41075,1.0
41101,2.727272727272727
41230,2.0
41240,2.727272727272727
41339,3.0
41501,3.0
41503,2.6363636363636362
41653,3.0
41701,1.7272727272727273
41858,3.0
42003,1.2272727272727273
42066,1.7272727272727273
42071,1.7272727272727273
42101,2.6363636363636362
42104,2.0
42141,1.7272727272727273
42167,2.0
42240,0.7272727272727273
42303,1.0
42345,1.0909090909090908
42420,1.5454545454545454
42431,1.2727272727272727
42503,2.3636363636363638
42701,1.0
42718,1.7272727272727273
42754,2.0
43015,1.0
43016,0.0
43040,1.0
43050,1.0
43055,1.0909090909090908
43081,1.0
43113,1.0
43130,1.0
43210,3.0
43213,3.0
43214,2.0
43215,2.090909090909091
43228,1.4545454545454546
43302,1.5454545454545454
43311,1.0
43402,1.2727272727272727
43420,1.0
43506,1.1818181818181819
43512,0.0
43606,2.5454545454545454
43608,2.0
43616,1.0
43699,1.0
43701,1.5454545454545454
43725,1.7272727272727273
43920,1.7272727272727273
43952,3.0
44004,1.8181818181818181
44011,1.0
44024,1.0
44035,1.0
44041,0.18181818181818182
44053,1.0
44077,1.0
44106,2.0
44109,3.0
44111,2.5454545454545454
44113,1.4545454545454546
44119,2.727272727272727
44122,0.5
44124,2.0
44125,1.0
44129,1.0
44130,1.0
44145,1.0
44195,2.0
44223,1.0
44256,1.0
44266,1.0
44307,3.0
44309,2.0
44333,1.0
44460,1.0
44482,2.0
44484,1.0
44501,3.0
44512,0.0
44601,1.5454545454545454
44622,2.0
44691,1.0
44708,2.0
44710,2.727272727272727
44805,1.0
44811,1.0
44833,1.6363636363636365
44857,1.0
44870,1.1818181818181819
44883,0.18181818181818182
44903,1.0909090909090908
44906,1.6363636363636365
45005,1.0
45013,2.0
45014,1.0
45056,1.4545454545454546
45069,0.0
45103,1.0
45133,1.5454545454545454
45177,2.0
45211,1.6363636363636365
45219,2.0
45220,1.8181818181818181
45236,1.0
45242,2.0
45255,1.0
45331,2.5454545454545454
45342,2.0
45365,1.0
45373,0.5
45405,3.0
45409,3.0
45429,3.0
45431,2.0
45504,1.0
45601,2.0
45631,1.3636363636363635
45662,1.0
45701,0.7272727272727273
45750,0.36363636363636365
45801,2.727272727272727
45804,1.0
45828,1.0
45840,2.0
45885,1.0
45891,1.0
46011,1.0
46016,2.0
46032,0.5
46052,1.0
46060,1.0
46122,1.0
46123,1.0
46131,1.0
46140,1.0
46158,1.0
46176,1.0
46202,2.1363636363636362
46219,2.5454545454545454
46227,1.7272727272727273
46237,2.0
46256,1.0
46260,3.0
46290,1.0
46307,0.0
46311,1.0
46312,2.0
46321,1.0
46342,1.0
46350,1.0
46360,1.1818181818181819
46383,1.0
46402,3.0
46514,1.0
46526,1.0
46545,0.5454545454545454
46563,0.0
46580,1.0
46601,3.0
46714,1.0
46725,1.0
46755,1.0
46804,2.0
46825,1.0
46845,1.0
46902,1.0
46904,1.0
46947,0.45454545454545453
46952,0.5454545454545454
46970,1.5454545454545454
46992,1.0
47025,0.0
47130,2.0
47150,0.0
47201,1.0
47240,1.0
47250,0.0
47274,1.0
47303,3.0
47362,1.4545454545454546
47374,0.6363636363636364
47408,2.909090909090909
47441,1.0909090909090908
47501,1.0
47546,1.0
47591,1.1818181818181819
47630,0.0
47710,3.0
47750,1.0
47802,0.0
47804,2.0
47905,0.0
47933,1.0
48038,3.0
48043,2.6363636363636362
48054,1.0
48060,1.2272727272727273
48073,3.0
48075,2.0
48085,3.0
48093,3.0
48106,2.0
48109,2.090909090909091
48118,1.0
48124,2.0
48135,2.0
48154,1.0
48162,1.0
48180,2.090909090909091
48183,1.0
48184,2.3636363636363638
48192,2.0
48201,2.6666666666666665
48202,3.0
48230,1.0
48235,3.0
48236,3.0
48307,1.0
48322,1.0
48336,2.0
48341,2.0
48342,3.0
48382,3.0
48439,2.0
48446,2.0
48503,3.0
48532,3.0
48601,2.0
48602,3.0
48617,1.3636363636363635
48661,1.4545454545454546
48670,1.0
48708,3.0
48764,1.0
48801,1.8181818181818181
48811,2.090909090909091
48838,1.2727272727272727
48843,1.0
48846,1.4545454545454546
48858,1.8181818181818181
48867,2.0
48879,1.0
48910,1.7272727272727273
48912,3.0
49007,3.0
49017,1.0
49036,1.0
49048,2.090909090909091
49058,1.0
49068,1.0
49085,1.0
49093,1.0
49201,3.0
49221,1.1818181818181819
49242,2.5454545454545454
49307,1.8181818181818181
49417,1.0
49423,1.0
49431,1.1818181818181819
49441,2.0
49503,1.0454545454545454
49519,2.0
49601,1.0909090909090908
49660,1.0
49684,2.0
49707,1.6363636363636365
49735,1.0
49738,1.2727272727272727
49770,1.0
49783,1.5454545454545454
49801,0.0
49829,1.9090909090909092
49855,1.0
49938,2.0
50010,1.0
50112,1.0
50219,1.0
50309,2.6363636363636362
50314,2.5
50401,1.0
50501,1.5454545454545454
50511,2.0
50702,1.1818181818181819
50703,2.0
51101,3.0
51104,1.0
51301,1.0
51360,1.0
51503,0.0
52001,0.5
52242,2.0
52245,2.0
52402,1.0
52403,1.0
52501,2.272727272727273
52577,1.0
52655,2.0
52722,0.0
52732,2.0
52803,3.0
53024,1.0
53027,1.0
53051,0.0
53066,0.0
53081,0.0
53095,1.0
53098,1.0
53105,1.0
53121,1.0
53142,1.0
53147,1.0
53158,1.0
53188,0.0
53210,2.0
53211,2.0
53215,1.3181818181818181
53226,1.0
53227,1.0
53405,1.0
53511,1.0
53546,1.0
53548,1.0
53566,1.0
53578,1.0
53715,1.5
53792,2.0
53901,1.0
53913,1.0
53916,1.0
54143,1.1818181818181819
54221,1.0
54301,0.0
54303,1.7272727272727273
54305,1.0
54311,0.0
54401,2.0
54449,0.0
54476,1.0
54481,1.2727272727272727
54495,1.6363636363636365
54501,1.0
54548,1.0
54568,1.3636363636363635
54601,0.0
54701,1.0
54703,1.0
54868,1.0909090909090908
54904,1.0
54911,2.0
54915,1.0
54935,0.0
54956,1.0
55008,1.0
55057,1.0
55060,1.0
55066,1.0
55082,1.0
55092,1.0
55101,2.272727272727273
55102,2.0
55109,1.0
55125,1.0
55313,1.0
55337,1.0
55369,2.0
55379,1.0
55387,1.0
55407,2.0
55415,3.0
55422,3.0
55426,2.0
55433,2.0
55435,2.0
55454,3.0
55805,1.3333333333333333
55902,2.0
55904,0.0
55987,1.0
56001,1.0
56007,1.3636363636363635
56201,0.0
56258,1.0
56303,1.0
56308,0.0
56401,1.0
56537,1.0
56601,1.0
57006,1.0
57078,0.0
57108,1.0
57117,1.5
57201,2.0
57401,1.0
57402,2.0
57501,1.0
57701,1.3636363636363635
57783,1.0
58104,1.0
58122,3.0
58201,2.0
58501,1.0
58506,2.0
58701,2.0
59101,0.6818181818181818
59270,1.0
59301,1.0
59405,0.09090909090909091
59601,0.0
59701,1.6363636363636365
59715,1.0
59804,1.0
59806,1.0
59901,1.0
60005,2.0
60007,1.0
60010,1.0
60045,1.0
60048,2.0
60050,2.0
60068,2.0
60085,1.1818181818181819
60115,1.5454545454545454
60123,0.5
60126,2.0
60134,1.0
60139,2.0
60153,3.0
60160,2.0
60169,0.0
60190,2.0
60201,2.0
60202,2.0
60302,2.0
60304,2.0
60402,1.0
60426,3.0
60435,2.0
60440,1.0
60450,1.0
60451,2.0
60453,2.0
60461,2.0
60463,2.0
60504,1.0
60506,1.0
60515,2.0
60521,1.0
60525,1.0
60540,1.0
60608,2.5454545454545454
60611,1.0
60612,1.9696969696969697
60616,3.0
60617,2.727272727272727
60622,0.5
60623,3.0
60625,2.0
60628,2.727272727272727
60629,2.3636363636363638
60631,1.0
60634,1.0
60637,3.0
60640,1.0
60657,0.0
60805,1.0
60901,0.45454545454545453
61021,2.0
61032,1.4545454545454546
61081,1.0
61104,2.0
61108,2.0
61114,1.0
61201,2.090909090909091
61282,3.0
61350,1.0
61401,1.9090909090909092
61455,1.6363636363636365
61520,1.0
61554,2.0
61614,2.0
61636,2.0
61637,3.0
61701,1.0909090909090908
61761,1.0
61764,1.0
61801,1.5
61832,1.9090909090909092
61938,1.3636363636363635
61944,1.0
62002,0.5454545454545454
62040,2.0
62052,1.0
62056,1.0909090909090908
62062,1.0
62226,2.0
62249,1.0
62269,1.0
62301,2.727272727272727
62401,1.0
62450,1.0909090909090908
62521,2.0
62526,1.9090909090909092
62656,1.0
62702,2.6363636363636362
62769,3.0
62801,1.6363636363636365
62864,0.45454545454545453
62901,2.0
62948,1.4545454545454546
62959,1.0
63017,1.0
63026,1.0
63028,1.0
63044,3.0
63080,1.4545454545454546
63090,2.0
63104,3.0
63110,1.4545454545454546
63117,3.0
63122,1.0
63128,3.0
63131,2.0
63136,2.0
63141,0.5
63301,1.0
63367,2.0
63368,1.0
63376,1.0
63401,1.3636363636363635
63501,2.8181818181818183
63640,0.0
63701,1.0
63703,1.0
63775,1.0
63801,1.6363636363636365
63901,1.8181818181818181
64012,3.0
64014,1.0
64057,3.0
64063,1.0
64069,1.0
64086,1.0
64093,1.0
64108,1.4545454545454546
64111,2.4545454545454546
64114,1.0
64116,1.0
64132,3.0
64139,1.0
64154,1.0
64429,2.0
64506,2.0
64735,1.0909090909090908
64804,0.0
65065,0.0
65109,1.0
65201,0.9090909090909091
65212,3.0
65270,1.5454545454545454
65302,1.0
65340,1.4545454545454546
65401,1.3636363636363635
65483,2.0
65536,1.5454545454545454
65613,1.0909090909090908
65615,1.0
65775,1.8181818181818181
65804,2.090909090909091
65807,2.727272727272727
66044,2.727272727272727
66061,1.0
66067,1.0
66112,1.3636363636363635
66160,2.0
66204,1.0
66209,1.0
66213,1.0
66215,1.0
66434,1.3636363636363635
66502,0.45454545454545453
66604,2.3636363636363638
66606,2.1818181818181817
66762,1.9090909090909092
66801,1.6363636363636365
67002,1.0
67114,0.0
67124,1.0
67214,2.5
67226,0.0
67235,1.0
67357,1.5454545454545454
67401,0.0
67502,0.0
67530,1.0
67601,1.0
67846,1.0
67901,2.0
68025,1.0
68114,1.0
68122,0.0
68123,1.0
68124,3.0
68130,1.0
68198,2.0
68506,1.0
68510,1.0909090909090908
68526,1.0
68601,1.0
68701,2.0
68803,0.0
68845,1.0
68847,1.0
68901,1.0
69101,1.0
69361,2.272727272727273
70006,2.0
70065,0.0
70072,1.0
70112,2.6363636363636362
70115,0.0
70121,2.272727272727273
70301,1.0
70360,0.0
70380,1.2727272727272727
70403,0.45454545454545453
70427,2.0
70433,0.0
70458,0.0
70503,2.0
70506,1.0
70508,1.0
70510,1.1818181818181819
70526,2.0
70546,0.45454545454545453
70562,1.0
70570,0.8181818181818182
70586,3.0
70601,0.9090909090909091
70634,0.0
70663,1.0
70791,1.0
70808,2.0
70809,1.0
70816,1.0
70817,1.0
71055,3.0
71101,1.0
71103,2.0
71105,1.0
71201,1.0909090909090908
71202,2.0
71270,3.0
71291,1.0
71301,1.5
71446,1.0
71457,2.0
73018,1.0909090909090908
73034,1.0
73072,1.0
73099,1.0
73101,2.0
73104,2.1818181818181817
73109,3.0
73110,2.6363636363636362
73112,2.4545454545454546
73120,0.5
73135,1.0
73159,1.0
73401,1.0
73505,0.0
73521,1.0
73533,1.0
73644,1.0
73701,0.7272727272727273
73801,2.0
74006,1.0
74012,1.0
74017,0.0
74076,1.0
74104,2.1363636363636362
74127,3.0
74133,0.5
74136,1.5454545454545454
74137,1.0
74301,1.5454545454545454
74344,1.6363636363636365
74401,1.0
74464,2.727272727272727
74465,1.0
74501,0.0
74601,2.6363636363636362
74702,2.0
74804,1.0
74820,0.18181818181818182
75001,2.0
75010,1.0
75013,1.0
75020,2.090909090909091
75028,1.0
75032,1.0
75033,1.0
75034,0.0
75035,1.0
75039,2.0
75057,1.0
75061,2.4545454545454546
75069,1.0
75071,1.0
75075,1.0
75082,2.0
75088,2.0
75093,0.6666666666666666
75110,3.0
75149,2.0
75165,1.0
75182,2.0
75203,3.0
75218,3.0
75226,1.1818181818181819
75230,2.0
75231,1.7272727272727273
75235,1.2727272727272727
75237,2.0
75246,3.0
